material1,material2,relationship_type,confidence,page_reference
Boron,Lithium,byproduct_coproduction,medium,53
Cadmium,Copper,byproduct_coproduction,high,29
Cadmium,Gallium,byproduct_coproduction,high,29
Cadmium,Germanium,byproduct_coproduction,high,29
Cadmium,Gold,byproduct_coproduction,high,29
Cadmium,Indium,byproduct_coproduction,high,29
Cadmium,Lead,byproduct_coproduction,high,29
Cadmium,Nickel,byproduct_coproduction,high,64
Cadmium,Palladium,byproduct_coproduction,high,29
Cadmium,Silver,byproduct_coproduction,high,29
Cadmium,Tellurium,byproduct_coproduction,high,29
Cadmium,Zinc,byproduct_coproduction,high,57
Cesium,Lithium,byproduct_coproduction,high,59
Cesium,Rubidium,byproduct_coproduction,high,157
Coal,Germanium,byproduct_coproduction,medium,93
Cobalt,Copper,byproduct_coproduction,high,71
Cobalt,Nickel,byproduct_coproduction,high,71
Copper,Gallium,byproduct_coproduction,high,29
Copper,Germanium,byproduct_coproduction,high,29
Copper,Gold,byproduct_coproduction,high,95
Copper,Indium,byproduct_coproduction,high,29
Copper,Lead,byproduct_coproduction,high,29
Copper,Molybdenum,byproduct_coproduction,high,127
Copper,Nickel,byproduct_coproduction,high,133
Copper,Palladium,byproduct_coproduction,high,29
Copper,Platinum,byproduct_coproduction,high,137
Copper,Rhenium,byproduct_coproduction,high,157
Copper,Selenium,byproduct_coproduction,high,163
Copper,Silver,byproduct_coproduction,high,163
Copper,Sulfur,byproduct_coproduction,high,177
Copper,Tellurium,byproduct_coproduction,high,181
Copper,Thallium,byproduct_coproduction,medium,181
Copper,Zinc,byproduct_coproduction,high,29
Fluorspar,Phosphate,byproduct_coproduction,high,89
Gallium,Germanium,byproduct_coproduction,high,29
Gallium,Gold,byproduct_coproduction,high,29
Gallium,Indium,byproduct_coproduction,high,29
Gallium,Lead,byproduct_coproduction,high,29
Gallium,Palladium,byproduct_coproduction,high,29
Gallium,Silver,byproduct_coproduction,high,29
Gallium,Tellurium,byproduct_coproduction,high,29
Gallium,Zinc,byproduct_coproduction,high,83
Germanium,Gold,byproduct_coproduction,high,29
Germanium,Indium,byproduct_coproduction,high,29
Germanium,Lead,byproduct_coproduction,high,29
Germanium,Palladium,byproduct_coproduction,high,29
Germanium,Silver,byproduct_coproduction,high,29
Germanium,Tellurium,byproduct_coproduction,high,29
Germanium,Zinc,byproduct_coproduction,high,93
Gold,Indium,byproduct_coproduction,high,29
Gold,Lead,byproduct_coproduction,high,29
Gold,Mercury,byproduct_coproduction,high,127
Gold,Palladium,byproduct_coproduction,high,29
Gold,Silver,byproduct_coproduction,high,95
Gold,Tellurium,byproduct_coproduction,high,29
Gold,Zinc,byproduct_coproduction,high,29
Hafnium,Zirconium,byproduct_coproduction,high,105
Indium,Lead,byproduct_coproduction,high,29
Indium,Palladium,byproduct_coproduction,high,29
Indium,Silver,byproduct_coproduction,high,29
Indium,Tellurium,byproduct_coproduction,high,29
Indium,Tin,byproduct_coproduction,medium,99
Indium,Zinc,byproduct_coproduction,high,99
Iodine,Natural Gas,byproduct_coproduction,medium,103
Iridium,Platinum,byproduct_coproduction,high,141
Iron,Vanadium,byproduct_coproduction,high,191
Lead,Palladium,byproduct_coproduction,high,29
Lead,Selenium,byproduct_coproduction,medium,163
Lead,Silver,byproduct_coproduction,high,163
Lead,Tellurium,byproduct_coproduction,high,29
Lead,Thallium,byproduct_coproduction,high,181
Lead,Tungsten,byproduct_coproduction,high,59
Lead,Zinc,byproduct_coproduction,high,29
Lithium,Rubidium,byproduct_coproduction,high,157
Mercury,Zinc,byproduct_coproduction,medium,127
Molybdenum,Rhenium,byproduct_coproduction,high,157
Natural Gas,Sulfur,byproduct_coproduction,high,177
Nickel,Palladium,byproduct_coproduction,high,133
Nickel,Platinum,byproduct_coproduction,high,133
Nickel,Scandium,byproduct_coproduction,high,171
Nickel,Titanium,byproduct_coproduction,high,171
Nickel,Zinc,byproduct_coproduction,high,64
Niobium,Tantalum,byproduct_coproduction,high,179
Osmium,Platinum,byproduct_coproduction,high,141
Palladium,Platinum,byproduct_coproduction,high,148
Palladium,Rhodium,byproduct_coproduction,high,141
Palladium,Silver,byproduct_coproduction,high,29
Palladium,Tellurium,byproduct_coproduction,high,29
Palladium,Zinc,byproduct_coproduction,high,29
Petroleum,Sulfur,byproduct_coproduction,high,177
Platinum,Rhodium,byproduct_coproduction,high,141
Platinum,Ruthenium,byproduct_coproduction,high,141
Radium,Uranium,byproduct_coproduction,medium,189
Rare Earths,Scandium,byproduct_coproduction,medium,161
Rare Earths,Yttrium,byproduct_coproduction,high,195
Scandium,Titanium,byproduct_coproduction,high,171
Scandium,Uranium,byproduct_coproduction,medium,161
Selenium,Zinc,byproduct_coproduction,medium,163
Silver,Tellurium,byproduct_coproduction,high,29
Silver,Zinc,byproduct_coproduction,high,163
Tellurium,Zinc,byproduct_coproduction,high,29
Thallium,Zinc,byproduct_coproduction,high,181
Titanium,Vanadium,byproduct_coproduction,medium,191
Tungsten,Zinc,byproduct_coproduction,high,59
Uranium,Vanadium,byproduct_coproduction,medium,191
Aluminum,Nickel,catalyst_role,high,43
Aluminum,Palladium,catalyst_role,high,43
Aluminum,Platinum,catalyst_role,high,43
Aluminum,Silicon,catalyst_role,high,165
Aluminum,Titanium,catalyst_role,high,183
Aluminum,Vanadium,catalyst_role,high,206
Antimony,Titanium,catalyst_role,high,47
Cerium,Lanthanum,catalyst_role,high,151
Cerium,Palladium,catalyst_role,high,151
Cerium,Platinum,catalyst_role,high,151
Cerium,Rhodium,catalyst_role,high,151
Cesium,Nitrogen,catalyst_role,medium,59
Cesium,Rubidium,catalyst_role,medium,59
Chlorine,Mercury,catalyst_role,high,127
Cobalt,Iron,catalyst_role,high,71
Cobalt,Manganese,catalyst_role,medium,123
Cobalt,Molybdenum,catalyst_role,high,127
Cobalt,Sulfur,catalyst_role,high,71
Copper,Gold,catalyst_role,medium,95
Copper,Nickel,catalyst_role,high,133
Copper,Platinum,catalyst_role,high,161
Copper,Rhenium,catalyst_role,high,161
Copper,Silver,catalyst_role,medium,163
Hydrogen,Iridium,catalyst_role,high,141
Hydrogen,Nickel,catalyst_role,high,133
Hydrogen,Platinum,catalyst_role,high,141
Iridium,Platinum,catalyst_role,high,141
Iridium,Rhenium,catalyst_role,high,161
Iridium,Rhodium,catalyst_role,high,149
Iridium,Ruthenium,catalyst_role,high,141
Iridium,Tin,catalyst_role,high,161
Iron,Molybdenum,catalyst_role,high,134
Iron,Nitrogen,catalyst_role,high,91
Iron,Ruthenium,catalyst_role,medium,141
Iron,Steel,catalyst_role,high,134
Iron,Vanadium,catalyst_role,high,206
Lanthanum,Neodymium,catalyst_role,medium,151
Lead,Nickel,catalyst_role,high,160
Lead,Platinum,catalyst_role,high,160
Lead,Rhenium,catalyst_role,high,160
Manganese,Molybdenum,catalyst_role,high,207
Manganese,Nickel,catalyst_role,high,207
Manganese,Niobium,catalyst_role,high,207
Manganese,Platinum,catalyst_role,high,207
Manganese,Steel,catalyst_role,high,207
Manganese,Titanium,catalyst_role,high,207
Manganese,Tungsten,catalyst_role,high,207
Manganese,Vanadium,catalyst_role,high,207
Molybdenum,Nickel,catalyst_role,high,127
Molybdenum,Niobium,catalyst_role,high,207
Molybdenum,Platinum,catalyst_role,high,207
Molybdenum,Rhenium,catalyst_role,high,161
Molybdenum,Steel,catalyst_role,high,134
Molybdenum,Sulfur,catalyst_role,high,127
Molybdenum,Titanium,catalyst_role,high,207
Molybdenum,Tungsten,catalyst_role,high,207
Molybdenum,Vanadium,catalyst_role,high,207
Nickel,Niobium,catalyst_role,high,207
Nickel,Platinum,catalyst_role,high,160
Nickel,Rhenium,catalyst_role,high,160
Nickel,Rhodium,catalyst_role,high,75
Nickel,Steel,catalyst_role,high,136
Nickel,Sulfur,catalyst_role,medium,133
Nickel,Titanium,catalyst_role,high,207
Nickel,Tungsten,catalyst_role,high,207
Nickel,Vanadium,catalyst_role,high,207
Niobium,Platinum,catalyst_role,high,207
Niobium,Steel,catalyst_role,high,207
Niobium,Titanium,catalyst_role,high,207
Niobium,Tungsten,catalyst_role,high,207
Niobium,Vanadium,catalyst_role,high,207
Nitrogen,Platinum,catalyst_role,high,141
Nitrogen,Rhodium,catalyst_role,high,141
Nitrogen,Rubidium,catalyst_role,medium,157
Nitrogen,Ruthenium,catalyst_role,high,141
Palladium,Platinum,catalyst_role,high,141
Phosphate,Vanadium,catalyst_role,high,191
Platinum,Rhenium,catalyst_role,high,141
Platinum,Rhodium,catalyst_role,high,141
Platinum,Steel,catalyst_role,high,207
Platinum,Tin,catalyst_role,high,161
Platinum,Titanium,catalyst_role,high,207
Platinum,Tungsten,catalyst_role,high,207
Platinum,Vanadium,catalyst_role,high,207
Rare Earths,Silicon,catalyst_role,high,151
Rhenium,Tin,catalyst_role,high,161
Rhodium,Titanium,catalyst_role,high,75
Scandium,Zirconium,catalyst_role,high,161
Silicon,Titanium,catalyst_role,medium,183
Steel,Titanium,catalyst_role,high,207
Steel,Tungsten,catalyst_role,high,207
Steel,Vanadium,catalyst_role,high,206
Sulfur,Vanadium,catalyst_role,high,191
Sulfuric Acid,Vanadium,catalyst_role,high,191
Titanium,Tungsten,catalyst_role,high,207
Titanium,Vanadium,catalyst_role,high,207
Tungsten,Vanadium,catalyst_role,high,207
Yttrium,Zirconium,catalyst_role,high,195
Abrasives,Aluminum,construction_coproduction,medium,42
Abrasives,Chromium,construction_coproduction,medium,42
Abrasives,Cobalt,construction_coproduction,medium,42
Abrasives,Copper,construction_coproduction,medium,42
Abrasives,Molybdenum,construction_coproduction,medium,42
Abrasives,Neodymium,construction_coproduction,medium,42
Abrasives,Nickel,construction_coproduction,medium,42
Abrasives,Silicon,construction_coproduction,medium,42
Abrasives,Silver,construction_coproduction,medium,42
Abrasives,Steel,construction_coproduction,medium,42
Abrasives,Tantalum,construction_coproduction,medium,42
Abrasives,Titanium,construction_coproduction,medium,42
Abrasives,Tungsten,construction_coproduction,medium,42
Aluminum,Bismuth,construction_coproduction,medium,58
Aluminum,Cement,construction_coproduction,high,67
Aluminum,Chromium,construction_coproduction,high,67
Aluminum,Cobalt,construction_coproduction,high,14
Aluminum,Copper,construction_coproduction,high,45
Aluminum,Gold,construction_coproduction,high,67
Aluminum,Gypsum,construction_coproduction,high,67
Aluminum,Iron,construction_coproduction,high,14
Aluminum,Lead,construction_coproduction,medium,58
Aluminum,Lime,construction_coproduction,high,67
Aluminum,Magnesium,construction_coproduction,high,45
Aluminum,Molybdenum,construction_coproduction,high,67
Aluminum,Neodymium,construction_coproduction,high,14
Aluminum,Nickel,construction_coproduction,high,14
Aluminum,Rare Earths,construction_coproduction,medium,58
Aluminum,Silicon,construction_coproduction,medium,42
Aluminum,Silver,construction_coproduction,high,45
Aluminum,Steel,construction_coproduction,high,14
Aluminum,Tantalum,construction_coproduction,high,14
Aluminum,Titanium,construction_coproduction,high,14
Aluminum,Tungsten,construction_coproduction,high,14
Bismuth,Chromium,construction_coproduction,medium,58
Bismuth,Cobalt,construction_coproduction,medium,58
Bismuth,Iron,construction_coproduction,medium,58
Bismuth,Lead,construction_coproduction,medium,58
Bismuth,Molybdenum,construction_coproduction,medium,58
Bismuth,Neodymium,construction_coproduction,medium,58
Bismuth,Nickel,construction_coproduction,medium,58
Bismuth,Rare Earths,construction_coproduction,medium,58
Bismuth,Tantalum,construction_coproduction,medium,58
Bismuth,Titanium,construction_coproduction,medium,58
Bismuth,Tungsten,construction_coproduction,medium,58
Boron,Bromine,construction_coproduction,high,18
Boron,Cement,construction_coproduction,high,18
Boron,Chromium,construction_coproduction,high,18
Boron,Cobalt,construction_coproduction,high,18
Boron,Copper,construction_coproduction,high,49
Boron,Gold,construction_coproduction,high,18
Boron,Molybdenum,construction_coproduction,high,18
Boron,Neodymium,construction_coproduction,high,18
Boron,Nickel,construction_coproduction,high,18
Boron,Steel,construction_coproduction,high,49
Boron,Titanium,construction_coproduction,high,18
Boron,Tungsten,construction_coproduction,high,49
Boron,Zinc,construction_coproduction,high,49
Bromine,Cement,construction_coproduction,high,18
Bromine,Chromium,construction_coproduction,high,18
Bromine,Cobalt,construction_coproduction,high,18
Bromine,Copper,construction_coproduction,high,18
Bromine,Gold,construction_coproduction,high,18
Bromine,Molybdenum,construction_coproduction,high,18
Bromine,Neodymium,construction_coproduction,high,18
Bromine,Nickel,construction_coproduction,high,18
Bromine,Titanium,construction_coproduction,high,18
Cement,Chromium,construction_coproduction,high,18
Cement,Cobalt,construction_coproduction,high,12
Cement,Copper,construction_coproduction,high,18
Cement,Dysprosium,construction_coproduction,high,66
Cement,Gold,construction_coproduction,high,18
Cement,Gypsum,construction_coproduction,high,18
Cement,Helium,construction_coproduction,high,18
Cement,Iodine,construction_coproduction,high,19
Cement,Iron,construction_coproduction,high,18
Cement,Iron Ore,construction_coproduction,high,18
Cement,Kaolin,construction_coproduction,high,18
Cement,Lead,construction_coproduction,high,18
Cement,Lime,construction_coproduction,high,18
Cement,Magnesium,construction_coproduction,high,18
Cement,Molybdenum,construction_coproduction,high,18
Cement,Neodymium,construction_coproduction,high,12
Cement,Nickel,construction_coproduction,high,12
Cement,Palladium,construction_coproduction,high,18
Cement,Phosphate,construction_coproduction,high,18
Cement,Potash,construction_coproduction,high,19
Cement,Quartz,construction_coproduction,high,19
Cement,Salt,construction_coproduction,high,18
Cement,Sand,construction_coproduction,high,59
Cement,Silicon,construction_coproduction,medium,165
Cement,Silver,construction_coproduction,high,18
Cement,Soda Ash,construction_coproduction,high,19
Cement,Steel,construction_coproduction,high,67
Cement,Tantalum,construction_coproduction,high,12
Cement,Titanium,construction_coproduction,high,12
Cement,Tungsten,construction_coproduction,high,12
Cement,Zinc,construction_coproduction,high,18
Chromium,Cobalt,construction_coproduction,high,15
Chromium,Copper,construction_coproduction,high,18
Chromium,Dysprosium,construction_coproduction,high,66
Chromium,Fluorspar,construction_coproduction,high,30
Chromium,Gold,construction_coproduction,high,18
Chromium,Gypsum,construction_coproduction,high,18
Chromium,Helium,construction_coproduction,high,18
Chromium,Iodine,construction_coproduction,high,19
Chromium,Iron,construction_coproduction,high,18
Chromium,Iron Ore,construction_coproduction,high,18
Chromium,Kaolin,construction_coproduction,high,18
Chromium,Lead,construction_coproduction,high,18
Chromium,Lime,construction_coproduction,high,18
Chromium,Lithium,construction_coproduction,high,30
Chromium,Magnesium,construction_coproduction,high,18
Chromium,Manganese,construction_coproduction,high,30
Chromium,Molybdenum,construction_coproduction,high,18
Chromium,Neodymium,construction_coproduction,high,15
Chromium,Nickel,construction_coproduction,high,18
Chromium,Palladium,construction_coproduction,high,18
Chromium,Phosphate,construction_coproduction,high,18
Chromium,Platinum,construction_coproduction,high,30
Chromium,Potash,construction_coproduction,high,19
Chromium,Quartz,construction_coproduction,high,19
Chromium,Rare Earths,construction_coproduction,high,30
Chromium,Rhenium,construction_coproduction,high,30
Chromium,Salt,construction_coproduction,high,18
Chromium,Silicon,construction_coproduction,medium,42
Chromium,Silver,construction_coproduction,high,18
Chromium,Soda Ash,construction_coproduction,high,19
Chromium,Steel,construction_coproduction,high,49
Chromium,Tantalum,construction_coproduction,high,18
Chromium,Titanium,construction_coproduction,high,15
Chromium,Tungsten,construction_coproduction,high,18
Chromium,Zinc,construction_coproduction,high,18
Chromium,Zirconium,construction_coproduction,high,30
Cobalt,Copper,construction_coproduction,high,7
Cobalt,Diamond,construction_coproduction,high,7
Cobalt,Dysprosium,construction_coproduction,high,66
Cobalt,Fluorspar,construction_coproduction,high,30
Cobalt,Gold,construction_coproduction,high,18
Cobalt,Graphite,construction_coproduction,high,97
Cobalt,Gypsum,construction_coproduction,high,18
Cobalt,Helium,construction_coproduction,high,18
Cobalt,Iodine,construction_coproduction,high,19
Cobalt,Iron,construction_coproduction,high,14
Cobalt,Iron Ore,construction_coproduction,high,18
Cobalt,Kaolin,construction_coproduction,high,18
Cobalt,Lead,construction_coproduction,high,18
Cobalt,Lime,construction_coproduction,high,18
Cobalt,Lithium,construction_coproduction,high,30
Cobalt,Magnesium,construction_coproduction,high,18
Cobalt,Manganese,construction_coproduction,high,30
Cobalt,Molybdenum,construction_coproduction,high,7
Cobalt,Neodymium,construction_coproduction,high,7
Cobalt,Nickel,construction_coproduction,high,12
Cobalt,Palladium,construction_coproduction,high,18
Cobalt,Phosphate,construction_coproduction,high,18
Cobalt,Platinum,construction_coproduction,high,30
Cobalt,Potash,construction_coproduction,high,19
